Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
505	Liam Palmer	sct SCO	DF,MF	Sheffield Weds	31	1991	26.6	0.30	0.00	0.00	1.20	0.49	0.08	0.86	1.09	1.09			0.00	Matches
506	Jonathan Panzo	eng ENG	DF	Cardiff City	22	2000	0.9	2.22	0.00	0.00	2.22	0.00	0.00	0.00	3.33	0.00			0.00	Matches
507	Samuel Parker	wls WAL	MF	Swansea City	17	2006	1.5	0.00	0.00	0.00	1.33	1.33	0.00	0.67	0.67	2.00			0.00	Matches
508	Callum Paterson	sct SCO	MF,FW	Sheffield Weds	28	1994	17.9	0.34	0.00	0.00	1.51	1.28	0.17	2.68	0.84	1.17			0.00	Matches
509	Jamie Paterson	eng ENG	MF	Swansea City	31	1991	35.8	0.22	0.00	0.00	0.73	1.26	0.25	4.89	0.64	1.06			0.00	Matches
510	Charlie Patino	eng ENG	MF	Swansea City	19	2003	14.0	0.21	0.07	0.07	1.43	2.00	0.07	3.36	1.07	0.64			0.00	Matches
511	Anthony Patterson	eng ENG	GK	Sunderland	23	2000	45.0	0.02	0.00	0.00	0.04	0.02	0.02	0.00	0.00	0.00			0.00	Matches
512	Aynsley Pears	eng ENG	GK	Blackburn	25	1998	25.7	0.04	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.04			0.08	Matches
513	Ben Pearson	eng ENG	MF	Stoke City	28	1995	20.5	0.63	0.05	0.05	1.46	0.83	0.05	0.15	1.85	1.12			0.05	Matches
514	Matty Pearson	eng ENG	DF	Huddersfield	29	1993	36.0	0.14	0.00	0.00	1.11	0.86	0.14	0.50	1.08	0.83			0.00	Matches
515	Kristian Pedersen	dk DEN	DF	Sheffield Weds	28	1994	1.5	0.67	0.00	0.00	3.33	0.00	0.00	3.33	0.00	2.00			0.00	Matches
516	Kristian Pedersen	dk DEN	DF	Swansea City	28	1994	3.2	0.00	0.00	0.00	1.56	0.94	0.00	1.25	2.50	1.56			0.00	Matches
517	Lee Peltier	eng ENG	DF	Rotherham	36	1986	20.3	0.30	0.00	0.00	0.69	0.25	0.05	0.10	0.79	1.28			0.00	Matches
518	Timothee Pembele	fr FRA	MF	Sunderland	20	2002	3.2	0.00	0.00	0.00	1.56	0.00	0.31	1.56	0.63	1.25			0.00	Matches
519	Ricardo Pereira	pt POR	DF	Leicester City	29	1993	36.4	0.22	0.00	0.00	0.93	1.04	0.00	0.44	1.35	1.98			0.00	Matches
520	Sonny Perkins	eng ENG	FW,MF	Leeds United	19	2004	0.0	0	0	0	0	0	0	0	0	0			0	Matches
521	Ashley Phillips	wls WAL	DF	Plymouth Argyle	18	2005	15.4	0.19	0.00	0.00	0.97	0.84	0.00	0.00	1.17	0.71			0.06	Matches
522	Dillon Phillips	eng ENG	GK	Rotherham	28	1995	2.0	0.50	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00			0.00	Matches
523	Matt Phillips	sct SCO	MF	West Brom	32	1991	17.0	0.18	0.00	0.00	0.71	0.59	0.18	5.00	0.76	0.82			0.00	Matches
524	Nathaniel Phillips	eng ENG	DF	Cardiff City	26	1997	17.0	0.12	0.00	0.00	0.47	0.24	0.00	0.00	0.76	1.06			0.00	Matches
525	Jaden Philogene Bidace	eng ENG	MF	Hull City	21	2002	31.2	0.26	0.00	0.00	1.44	2.05	0.54	2.28	0.71	1.60			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
526	Joey Phuthi	zw ZIM	MF	Sheffield Weds	18	2005	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
527	Harry Pickering	eng ENG	DF,MF	Blackburn	24	1998	33.3	0.09	0.03	0.00	0.69	1.05	0.12	3.72	1.02	1.53			0.00	Matches
528	Erik Pieters	nl NED	DF	West Brom	34	1988	17.5	0.11	0.00	0.00	0.63	0.46	0.00	0.46	1.26	0.80			0.00	Matches
529	Pipa	es ESP	MF	West Brom	25	1998	2.8	0.36	0.00	0.00	1.07	0.00	0.00	2.14	0.36	1.43			0.00	Matches
530	Joël Piroe	sr SUR	MF,FW	Leeds United	23	1999	28.0	0.07	0.00	0.00	0.64	0.43	0.43	0.14	0.18	0.68			0.00	Matches
531	Joël Piroe	sr SUR	FW	Swansea City	23	1999	3.0	0.00	0.00	0.00	1.00	0.67	0.33	0.00	1.00	0.67			0.00	Matches
532	Julio Pleguezuelo	es ESP	DF	Plymouth Argyle	26	1997	22.0	0.14	0.00	0.00	1.36	1.09	0.00	0.18	1.27	0.86			0.00	Matches
533	Matthew Pollock	eng ENG	DF	Watford	21	2001	10.7	0.28	0.00	0.00	1.12	0.93	0.09	0.37	1.40	0.84			0.00	Matches
534	Ryan Porteous	sct SCO	DF	Watford	24	1999	33.7	0.42	0.00	0.00	1.39	1.31	0.06	0.18	1.78	1.28			0.00	Matches
535	Brad Potts	eng ENG	MF,DF	Preston	29	1994	29.5	0.27	0.00	0.00	0.85	1.19	0.27	3.05	1.46	1.83			0.00	Matches
536	Ian Poveda	eng ENG	MF	Leeds United	23	2000	1.7	0.00	0.00	0.00	1.76	2.35	0.00	3.53	0.00	1.76			0.00	Matches
537	Ian Poveda	eng ENG	MF,FW	Sheffield Weds	23	2000	6.3	0.00	0.00	0.00	1.59	1.90	0.16	1.43	0.48	0.48			0.00	Matches
538	Dennis Praet	be BEL	MF	Leicester City	29	1994	6.9	0.00	0.00	0.00	0.72	1.01	0.29	2.46	0.72	0.14			0.00	Matches
539	Cameron Pring	eng ENG	DF,MF	Bristol City	25	1998	37.8	0.24	0.00	0.00	1.22	0.85	0.05	2.17	1.32	1.83			0.00	Matches
540	Alex Pritchard	eng ENG	MF,FW	Sunderland	30	1993	12.5	0.24	0.00	0.00	0.80	1.84	0.00	9.04	0.40	0.80			0.00	Matches
541	Alex Pritchard	eng ENG	MF	Birmingham City	30	1993	3.7	0.00	0.00	0.00	0.81	1.08	0.00	4.32	1.08	1.35			0.00	Matches
542	Przemysław Płacheta	pl POL	MF,DF	Norwich City	25	1998	5.1	0.00	0.00	0.00	1.57	0.59	0.00	5.49	0.20	0.98			0.00	Matches
543	Przemysław Płacheta	pl POL	MF	Swansea City	25	1998	7.4	0.00	0.00	0.00	1.08	0.54	0.41	5.81	0.00	1.22			0.00	Matches
544	Bojan Radulovic	rs SRB	FW	Huddersfield	23	1999	4.2	0.48	0.00	0.00	1.67	0.95	0.24	0.48	0.24	0.48			0.00	Matches
545	Arjan Raikhy	eng ENG	MF	Leicester City	20	2002	0.0	0	0	0	0	0	0	0	1	0			0	Matches
546	Mileta Rajovic	dk DEN	FW	Watford	24	1999	20.6	0.05	0.00	0.00	0.97	0.39	0.29	0.00	0.10	0.24			0.00	Matches
547	Joe Ralls	eng ENG	MF	Cardiff City	29	1993	25.7	0.12	0.00	0.00	1.91	0.31	0.00	4.40	0.78	1.67			0.00	Matches
548	Calvin Ramsay	sct SCO	DF	Preston	20	2003	1.5	0.00	0.00	0.00	0.00	1.33	0.00	0.67	0.00	2.00			0.00	Matches
549	Aaron Ramsey	wls WAL	MF,FW	Cardiff City	32	1990	8.0	0.25	0.00	0.00	1.63	1.00	0.13	4.00	0.38	1.13			0.00	Matches
550	Adam Randell	eng ENG	MF	Plymouth Argyle	22	2000	30.7	0.33	0.00	0.00	0.81	1.21	0.07	3.03	1.11	1.14			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
551	Joe Rankin-Costello	eng ENG	MF,DF	Blackburn	24	1999	18.5	0.38	0.00	0.00	1.03	0.81	0.11	1.95	1.14	1.03			0.00	Matches
552	Oliver Rathbone	eng ENG	MF	Rotherham	26	1996	36.5	0.22	0.00	0.00	1.26	0.66	0.08	3.45	1.15	1.53			0.00	Matches
553	Adam Reach	eng ENG	DF,MF	West Brom	30	1993	7.1	0.14	0.00	0.00	0.85	0.99	0.14	2.54	1.13	1.27			0.00	Matches
554	Seb Revan	eng ENG	DF,MF	Rotherham	20	2003	30.4	0.20	0.00	0.00	0.72	0.76	0.07	2.50	0.89	1.15			0.00	Matches
555	Taylor Richards	eng ENG	MF	QPR	22	2000	0.6	0.00	0.00	0.00	1.67	0.00	1.67	1.67	0.00	0.00			0.00	Matches
556	Chris Rigg	eng ENG	MF,FW	Sunderland	16	2007	8.9	0.11	0.00	0.00	1.12	1.80	0.67	0.90	0.22	1.01			0.00	Matches
557	Emil Riis Jakobsen	dk DEN	FW	Preston	25	1998	14.3	0.00	0.00	0.00	0.63	0.63	0.63	1.12	0.07	0.35			0.00	Matches
558	Andy Rinomhota	zw ZIM	MF	Rotherham	26	1997	12.5	0.24	0.00	0.00	1.84	1.76	0.00	0.64	0.72	1.28			0.08	Matches
559	Andy Rinomhota	zw ZIM	MF	Cardiff City	26	1997	1.4	0.00	0.00	0.00	2.14	1.43	0.00	0.00	0.71	0.71			0.00	Matches
560	Connor Roberts	wls WAL	DF	Leeds United	27	1995	3.5	0.29	0.00	0.00	0.57	0.57	0.00	5.14	0.29	0.86			0.00	Matches
561	Haydon Roberts	eng ENG	DF	Bristol City	21	2002	13.9	0.29	0.00	0.00	1.08	1.01	0.07	3.88	1.01	0.50			0.00	Matches
562	Marc Roberts	eng ENG	DF	Birmingham City	33	1990	9.2	0.00	0.00	0.00	0.87	0.11	0.00	0.43	1.09	0.43			0.00	Matches
563	Patrick Roberts	eng ENG	MF	Sunderland	26	1997	20.5	0.15	0.00	0.00	0.59	1.22	0.15	4.49	0.34	0.68			0.00	Matches
564	Tyler Roberts	wls WAL	MF,FW	Birmingham City	24	1999	8.1	0.25	0.00	0.00	2.22	2.10	0.25	0.99	0.49	0.86			0.00	Matches
565	Callum Robinson	ie IRL	MF	Cardiff City	28	1995	9.4	0.00	0.00	0.00	0.21	0.64	0.43	2.34	0.43	0.32			0.00	Matches
566	Joe Rodon	wls WAL	DF	Leeds United	25	1997	41.4	0.17	0.02	0.02	0.43	0.60	0.05	0.00	1.21	0.80			0.02	Matches
567	Morgan Rogers	eng ENG	MF,FW	Middlesbrough	21	2002	14.5	0.34	0.00	0.00	1.45	1.24	0.34	0.55	0.21	1.38			0.00	Matches
568	Mahlon Romeo	ag ATG	DF	Cardiff City	27	1995	8.5	0.24	0.12	0.12	0.71	0.94	0.00	0.94	1.41	1.06			0.00	Matches
569	Ronald	br BRA	MF	Swansea City	22	2001	15.8	0.00	0.00	0.00	1.20	2.41	0.63	5.13	0.38	1.52			0.00	Matches
570	Michael Rose	sct SCO	DF	Stoke City	27	1995	34.9	0.14	0.00	0.00	0.52	0.46	0.00	0.03	1.26	0.80			0.00	Matches
571	Joe Rothwell	eng ENG	MF	Southampton	28	1995	5.0	0.40	0.00	0.00	1.20	0.60	0.00	2.60	1.00	0.60			0.00	Matches
572	Jonathan Rowe	eng ENG	MF	Norwich City	20	2003	22.7	0.22	0.00	0.00	1.23	2.38	0.13	0.79	0.62	1.10			0.00	Matches
573	John Ruddy	eng ENG	GK	Birmingham City	36	1986	44.0	0.05	0.00	0.00	0.02	0.07	0.00	0.00	0.00	0.00			0.00	Matches
574	Jack Rudoni	eng ENG	MF	Huddersfield	23	2000	34.0	0.26	0.00	0.00	1.32	1.41	0.18	2.24	0.82	1.29			0.00	Matches
575	Josh Ruffels	eng ENG	DF,MF	Huddersfield	29	1993	8.6	0.12	0.00	0.00	0.58	0.47	0.00	2.56	1.98	1.63			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
576	Carl Rushworth	eng ENG	GK	Swansea City	22	2001	46.0	0.02	0.00	0.00	0.02	0.20	0.00	0.00	0.00	0.02			0.02	Matches
577	Nazariy Rusyn	ua UKR	FW	Sunderland	24	1998	8.8	0.11	0.00	0.00	0.68	1.82	0.45	1.36	0.11	0.23			0.00	Matches
578	Georginio Rutter	fr FRA	FW,MF	Leeds United	21	2002	41.5	0.14	0.00	0.00	1.66	2.67	0.67	0.60	0.43	1.01			0.00	Matches
579	Charles Sagoe Jr	eng ENG	FW,MF	Swansea City	19	2004	0.3	0.00	0.00	0.00	0.00	3.33	0.00	3.33	0.00	0.00			0.00	Matches
580	Borja Sainz	es ESP	MF	Norwich City	22	2001	22.8	0.18	0.09	0.04	1.40	1.67	0.26	1.01	0.88	1.62			0.00	Matches
581	Tatsuhiro Sakamoto	jp JPN	MF,FW	Coventry City	26	1996	20.5	0.15	0.00	0.00	1.02	2.05	0.10	4.05	0.83	1.02			0.00	Matches
582	Dion Sanderson	eng ENG	DF	Birmingham City	23	1999	36.7	0.05	0.03	0.00	0.87	0.49	0.03	0.03	1.23	0.57			0.03	Matches
583	Gabriel Sara	br BRA	MF	Norwich City	24	1999	45.6	0.11	0.00	0.00	0.68	1.38	0.13	5.59	0.72	1.23			0.00	Matches
584	Josh Sargent	us USA	FW	Norwich City	23	2000	20.6	0.10	0.00	0.00	0.78	1.46	0.63	0.19	0.29	0.24			0.00	Matches
585	Matija Šarkić	me MNE	GK	Millwall	26	1997	32.0	0.06	0.00	0.00	0.03	0.00	0.00	0.00	0.09	0.00			0.00	Matches
586	Jeremy Sarmiento	ec ECU	MF	Ipswich Town	21	2002	7.1	0.28	0.00	0.00	1.83	1.69	0.00	0.99	0.42	1.27			0.00	Matches
587	Jeremy Sarmiento	ec ECU	MF,FW	West Brom	21	2002	8.1	0.25	0.00	0.00	1.60	2.10	0.00	1.98	0.62	1.48			0.00	Matches
588	George Saville	nir NIR	MF	Millwall	30	1993	29.5	0.37	0.03	0.00	2.14	2.07	0.03	4.41	1.69	1.76			0.00	Matches
589	Romaine Sawyers	kn SKN	FW,MF	Cardiff City	31	1991	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.33	3.33			0.00	Matches
590	Allahyar Sayyadmanesh	ir IRN	FW,MF	Hull City	22	2001	0.7	2.86	0.00	0.00	7.14	2.86	0.00	1.43	1.43	0.00			0.00	Matches
591	Dane Scarlett	eng ENG	FW	Ipswich Town	19	2004	1.8	0.56	0.00	0.00	5.00	2.78	0.56	1.67	0.00	2.22			0.00	Matches
592	Dan Scarr	eng ENG	DF	Plymouth Argyle	28	1994	24.7	0.24	0.04	0.00	0.53	0.53	0.00	0.00	0.85	0.61			0.00	Matches
593	Joshua Seary	eng ENG	DF	Preston	18	2004	0.3	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	3.33			0.00	Matches
594	Jenson Seelt	nl NED	DF	Sunderland	20	2003	11.5	0.17	0.00	0.00	1.39	0.78	0.17	1.04	1.22	1.39			0.09	Matches
595	Tyrell Sellars-Fleming	eng ENG	MF	Hull City	18	2005	0.0	0	0	0	0	0	0	0	0	0			0	Matches
596	Ken Sema	se SWE	MF,FW	Watford	29	1993	22.3	0.04	0.00	0.00	1.17	1.52	0.27	8.30	0.49	0.99			0.00	Matches
597	Luis Semedo	pt POR	FW	Sunderland	19	2003	5.6	0.18	0.00	0.00	1.79	0.36	0.89	0.18	0.00	1.43			0.00	Matches
598	Jean Seri	ci CIV	MF	Hull City	32	1991	35.3	0.25	0.00	0.00	0.93	0.82	0.00	0.48	0.82	0.91			0.00	Matches
599	Femi Seriki	eng ENG	MF	Rotherham	21	2002	2.8	0.00	0.00	0.00	1.43	3.57	0.00	1.79	2.50	1.43			0.00	Matches
600	Paik Seung-ho	kr KOR	MF	Birmingham City	26	1997	14.6	0.07	0.00	0.00	0.55	1.16	0.14	3.63	0.27	1.03			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
601	Jamie Shackleton	eng ENG	DF,MF	Leeds United	23	1999	7.5	0.27	0.00	0.00	0.67	0.13	0.27	0.40	0.40	1.20			0.00	Matches
602	Billy Sharp	eng ENG	FW	Hull City	37	1986	3.7	0.00	0.00	0.00	0.27	1.08	0.27	0.00	0.00	0.54			0.00	Matches
603	Ben Sheaf	eng ENG	MF	Coventry City	25	1998	28.8	0.24	0.00	0.00	1.28	1.32	0.00	1.35	1.35	2.19			0.00	Matches
604	Sol Sidibé	eng ENG	MF	Stoke City	16	2007	0.3	0.00	0.00	0.00	3.33	6.67	0.00	0.00	0.00	3.33			0.00	Matches
605	Francisco Sierralta	cl CHI	DF,MF	Watford	26	1997	21.9	0.18	0.00	0.00	1.74	0.68	0.09	0.05	0.55	0.59			0.00	Matches
606	Arnór Sigurðsson	is ISL	MF	Blackburn	24	1999	16.2	0.06	0.00	0.00	0.99	0.86	0.19	1.11	0.31	0.56			0.00	Matches
607	Sam Silvera	au AUS	MF,FW	Middlesbrough	22	2000	15.2	0.00	0.00	0.00	1.32	1.38	0.66	2.37	0.53	0.79			0.00	Matches
608	Tommy Simkin	eng ENG	GK	Stoke City	18	2004	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
609	Ellis Simms	eng ENG	FW	Coventry City	22	2001	30.3	0.10	0.00	0.00	1.35	0.53	0.17	0.53	0.03	0.23			0.00	Matches
610	Xavier Simons	eng ENG	MF	Hull City	20	2003	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
611	Jack Simpson	eng ENG	DF	Cardiff City	26	1996	0.2	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
612	Doğukan Sınık	tr TUR	MF	Hull City	24	1999	0.3	0.00	0.00	0.00	0.00	0.00	0.00	3.33	3.33	0.00			0.00	Matches
613	Luis Sinisterra	co COL	MF	Leeds United	24	1999	1.9	0.00	0.00	0.00	1.58	0.53	0.00	0.53	0.00	0.53			0.00	Matches
614	Emmanouil Siopis	gr GRE	MF	Cardiff City	29	1994	36.5	0.16	0.00	0.00	0.60	1.34	0.00	0.14	1.42	1.34			0.00	Matches
615	Regan Slater	eng ENG	MF,DF	Hull City	23	1999	30.9	0.13	0.00	0.00	0.65	0.94	0.10	0.91	0.36	0.71			0.00	Matches
616	William Smallbone	ie IRL	MF	Southampton	23	2000	33.4	0.24	0.00	0.00	1.08	0.48	0.09	2.16	0.93	1.14			0.00	Matches
617	Andy Smith	sct SCO	DF	Hull City	21	2001	0.0	0	0	0	0	0	0	0	1	0			0	Matches
618	Michael Smith	eng ENG	FW,MF	Sheffield Weds	31	1991	13.7	0.15	0.00	0.00	2.92	0.95	0.88	0.36	0.07	0.44			0.00	Matches
619	Tommy Smith	eng ENG	DF	Middlesbrough	31	1992	4.3	0.70	0.23	0.23	1.86	0.70	0.00	1.63	2.33	0.93			0.00	Matches
620	Paul Smyth	nir NIR	MF,FW	QPR	25	1997	24.3	0.33	0.00	0.00	1.60	2.84	0.33	4.53	0.70	0.95			0.00	Matches
621	Matthew Sorinola	eng ENG	MF,DF	Plymouth Argyle	22	2001	5.8	0.34	0.00	0.00	1.55	2.59	0.00	3.79	0.34	1.55			0.00	Matches
622	Lino Sousa	eng ENG	MF,DF	Plymouth Argyle	18	2005	3.0	0.33	0.00	0.00	1.00	0.67	0.33	4.67	0.67	1.33			0.00	Matches
623	Harry Souttar	au AUS	DF	Leicester City	24	1998	1.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91			0.00	Matches
624	Djed Spence	eng ENG	DF	Leeds United	22	2000	4.3	0.00	0.00	0.00	0.70	1.16	0.00	2.09	1.86	2.56			0.00	Matches
625	Brodie Spencer	nir NIR	DF,MF	Huddersfield	19	2004	17.0	0.47	0.00	0.00	0.76	1.35	0.12	1.24	1.29	2.06			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
626	Tony Springett	ie IRL	MF	Norwich City	20	2002	2.4	0.42	0.00	0.00	1.25	2.08	0.42	2.50	0.00	0.42			0.00	Matches
627	Jack Stacey	eng ENG	DF	Norwich City	27	1996	42.8	0.12	0.00	0.00	0.98	0.40	0.14	4.53	1.29	1.75			0.00	Matches
628	Jay Stansfield	eng ENG	FW,MF	Birmingham City	20	2002	37.1	0.27	0.00	0.00	1.62	0.49	0.49	1.02	0.13	0.75			0.00	Matches
629	Jack Stephens	eng ENG	DF	Southampton	29	1994	16.6	0.36	0.00	0.00	0.84	0.18	0.24	0.30	1.14	0.78			0.00	Matches
630	Enda Stevens	ie IRL	DF	Stoke City	33	1990	17.1	0.41	0.06	0.06	1.70	0.53	0.06	2.51	1.29	1.35			0.00	Matches
631	Layton Stewart	eng ENG	FW	Preston	20	2002	2.5	0.80	0.00	0.00	4.80	1.20	0.80	0.00	0.00	1.60			0.00	Matches
632	Ross Stewart	sct SCO	FW	Southampton	27	1996	0.3	0.00	0.00	0.00	0.00	13.3	0.00	0.00	0.00	0.00			0.00	Matches
633	Jakub Stolarczyk	pl POL	GK	Leicester City	22	2000	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
634	Jordan Storey	eng ENG	DF	Preston	25	1997	40.0	0.15	0.00	0.00	1.02	0.75	0.03	0.60	1.95	0.75			0.00	Matches
635	Pascal Struijk	nl NED	DF	Leeds United	23	1999	22.1	0.05	0.00	0.00	0.63	0.41	0.00	0.18	0.90	1.18			0.05	Matches
636	Callum Styles	hu HUN	MF,DF	Sunderland	23	2000	9.0	0.22	0.00	0.00	1.33	1.22	0.00	1.89	0.89	1.33			0.00	Matches
637	Kamaldeen Sulemana	gh GHA	FW,MF	Southampton	21	2002	10.6	0.38	0.09	0.00	2.26	1.79	0.47	2.64	0.47	0.94			0.00	Matches
638	Crysencio Summerville	nl NED	MF	Leeds United	21	2001	38.9	0.18	0.00	0.00	1.23	1.98	0.23	4.88	0.49	1.03			0.00	Matches
639	Ivan Šunjić	ba BIH	MF	Birmingham City	26	1996	29.2	0.38	0.00	0.00	1.92	0.51	0.03	0.38	1.68	1.30			0.00	Matches
640	John Swift	eng ENG	MF,FW	West Brom	28	1995	20.7	0.05	0.00	0.00	0.63	0.72	0.19	4.73	0.48	0.77			0.00	Matches
641	Mark Sykes	ie IRL	MF,FW	Bristol City	25	1997	28.7	0.10	0.00	0.00	0.73	1.36	0.17	2.51	0.59	0.91			0.00	Matches
642	Sammie Szmodics	ie IRL	MF,FW	Blackburn	27	1995	43.3	0.18	0.00	0.00	0.51	0.97	0.97	1.80	0.37	0.44			0.00	Matches
643	Jakob Sørensen	dk DEN	DF,MF	Norwich City	25	1998	5.5	0.18	0.00	0.00	1.09	0.18	0.00	0.18	0.55	0.73			0.00	Matches
644	Japhet Tanganga	eng ENG	DF	Millwall	24	1999	17.2	0.17	0.06	0.00	0.93	0.29	0.17	0.23	1.51	0.81			0.00	Matches
645	George Tanner	eng ENG	DF,MF	Bristol City	23	1999	33.7	0.12	0.00	0.00	0.50	0.95	0.00	1.34	1.01	1.48			0.03	Matches
646	Ollie Tanner	eng ENG	MF,FW	Cardiff City	21	2002	13.7	0.22	0.00	0.00	2.12	0.51	0.22	4.31	1.02	1.53			0.00	Matches
647	Fabio Tavares	eng ENG	MF	Coventry City	22	2001	2.0	0.00	0.00	0.00	0.50	0.00	0.00	9.00	0.00	1.00			0.00	Matches
648	Caleb Taylor	eng ENG	DF	West Brom	20	2003	0.3	0.00	0.00	0.00	6.67	6.67	0.00	0.00	0.00	0.00			0.00	Matches
649	Jack Taylor	ie IRL	MF	Ipswich Town	25	1998	9.8	0.31	0.00	0.00	1.63	1.12	0.00	0.61	2.04	1.33			0.00	Matches
650	Junior Tchamadeu	cm CMR	DF,MF	Stoke City	19	2003	9.7	0.41	0.00	0.00	1.03	0.82	0.31	1.65	1.55	1.44			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
651	Semir Telalovic	de GER	FW	Blackburn	23	1999	3.4	0.00	0.00	0.00	1.18	1.47	1.76	0.00	0.29	1.18			0.00	Matches
652	Nathan Tella	ng NGA	FW	Southampton	24	1999	3.0	0.67	0.00	0.00	3.00	3.00	0.00	2.67	0.33	0.67			0.00	Matches
653	Bobby Thomas	eng ENG	DF	Coventry City	22	2001	41.8	0.22	0.00	0.00	0.93	0.96	0.05	0.22	1.22	0.98			0.05	Matches
654	Luke Thomas	eng ENG	DF	Middlesbrough	22	2001	7.3	0.00	0.00	0.00	1.37	1.64	0.00	2.47	1.10	2.33			0.00	Matches
655	Sorba Thomas	wls WAL	MF,FW	Huddersfield	23	1999	38.1	0.29	0.03	0.03	0.89	1.52	0.18	12.3	0.34	0.37			0.00	Matches
656	Brandon Thomas-Asante	gh GHA	FW	West Brom	24	1998	30.4	0.16	0.03	0.03	0.95	1.48	0.69	0.36	0.43	0.16			0.00	Matches
657	Jordan Thompson	nir NIR	DF,MF	Stoke City	26	1997	24.6	0.61	0.04	0.04	1.67	0.98	0.04	2.60	0.89	1.54			0.00	Matches
658	Christ Tiéhi	ci CIV	MF	Rotherham	25	1998	34.0	0.09	0.00	0.00	1.26	0.76	0.00	0.53	1.00	1.41			0.00	Matches
659	Victor Torp	dk DEN	MF	Coventry City	24	1999	7.8	0.00	0.00	0.00	1.15	1.54	0.00	5.77	1.03	1.15			0.00	Matches
660	Conor Townsend	eng ENG	DF	West Brom	30	1993	34.7	0.06	0.00	0.00	0.66	0.89	0.12	3.11	0.84	1.21			0.00	Matches
661	Adama Traoré	ml MLI	MF	Hull City	28	1995	11.9	0.34	0.00	0.00	1.51	2.35	0.00	0.84	0.92	0.67			0.00	Matches
662	Mark Travers	ie IRL	GK	Stoke City	24	1999	13.0	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00			0.00	Matches
663	Lewis Travis	eng ENG	MF	Ipswich Town	25	1997	3.7	0.81	0.00	0.00	2.16	2.70	0.00	0.54	1.08	3.51			0.00	Matches
664	Lewis Travis	eng ENG	MF,DF	Blackburn	25	1997	13.2	0.53	0.00	0.00	2.12	1.52	0.15	1.21	1.82	1.82			0.00	Matches
665	Nectarios Triantis	gr GRE	DF	Sunderland	20	2003	1.0	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00			0.00	Matches
666	Sondre Tronstad	no NOR	MF	Blackburn	27	1995	32.6	0.21	0.00	0.00	1.38	0.80	0.00	0.21	1.07	1.87			0.00	Matches
667	Axel Tuanzebe	cd COD	DF	Ipswich Town	25	1997	15.3	0.26	0.00	0.00	1.24	0.92	0.00	0.39	1.63	1.31			0.00	Matches
668	Ozan Tufan	tr TUR	MF,FW	Hull City	28	1995	23.6	0.21	0.00	0.00	1.10	0.59	0.51	0.47	0.30	0.93			0.00	Matches
669	David Turnbull	sct SCO	MF	Cardiff City	24	1999	9.6	0.10	0.00	0.00	1.04	1.04	0.21	3.85	0.31	0.52			0.00	Matches
670	Oliver Turton	eng ENG	MF	Huddersfield	30	1992	1.9	0.00	0.00	0.00	1.58	0.53	0.00	2.63	1.05	0.53			0.00	Matches
671	Scott Twine	eng ENG	MF,FW	Hull City	24	1999	20.0	0.15	0.00	0.00	0.85	2.45	0.05	3.65	0.55	0.80			0.00	Matches
672	Scott Twine	eng ENG	MF,FW	Bristol City	24	1999	8.2	0.12	0.00	0.00	0.61	3.17	0.00	4.63	0.49	0.98			0.00	Matches
673	Josh Tymon	eng ENG	DF	Swansea City	24	1999	37.0	0.24	0.00	0.00	1.08	0.62	0.05	4.78	1.19	1.03			0.00	Matches
